CustomerID,prob_churn,churn_real,rank_risco
3206758,0.5726,0,2672
3338494,0.5725,0,2673
3337910,0.5725,1,2674
3222030,0.5724,0,2675
3247550,0.5724,1,2676
3167994,0.5724,1,2677
3197126,0.5723,0,2678
3170774,0.5723,0,2679
3315490,0.5722,0,2680
3221302,0.5722,0,2681
3291166,0.5722,0,2682
3232422,0.5721,0,2683
3187994,0.5721,0,2684
3060830,0.572,1,2685
3124942,0.572,0,2686
3338890,0.572,1,2687
3044726,0.572,0,2688
3042638,0.5719,1,2689
3140202,0.5719,0,2690
3149226,0.5719,0,2691
3092318,0.5719,1,2692
3344258,0.5718,1,2693
3032834,0.5718,1,2694
3231258,0.5718,1,2695
3323826,0.5718,1,2696
3038898,0.5717,1,2697
3270770,0.5717,0,2698
3288062,0.5716,1,2699
3039994,0.5716,0,2700
3128222,0.5716,0,2701
3014882,0.5716,0,2702
3205558,0.5716,1,2703
3148474,0.5714,0,2704
3064670,0.5713,0,2705
3118642,0.5713,0,2706
3323170,0.5713,0,2707
3104098,0.5712,0,2708
3267502,0.5712,0,2709
3088906,0.5711,0,2710
3073786,0.571,0,2711
3225830,0.571,1,2712
3316506,0.5709,0,2713
3304910,0.5709,0,2714
3249202,0.5709,1,2715
3169386,0.5709,1,2716
3237910,0.5708,0,2717
3215878,0.5708,1,2718
3216806,0.5707,0,2719
3075478,0.5707,0,2720
3053102,0.5707,0,2721
3224926,0.5706,1,2722
3037218,0.5706,1,2723
3270250,0.5705,0,2724
3316698,0.5704,0,2725
3364650,0.5704,0,2726
3031534,0.5703,0,2727
3331602,0.5703,0,2728
3160154,0.5702,1,2729
3079494,0.5701,1,2730
3279842,0.5701,1,2731
3159166,0.57,0,2732
3350690,0.57,0,2733
3225382,0.5698,1,2734
3264114,0.5698,1,2735
3040302,0.5698,1,2736
3392494,0.5698,1,2737
3184462,0.5698,0,2738
3190782,0.5697,1,2739
3160790,0.5697,1,2740
3242822,0.5696,0,2741
3281622,0.5696,0,2742
3397834,0.5696,0,2743
3054430,0.5695,0,2744
3390638,0.5694,1,2745
3213406,0.5694,0,2746
3175462,0.5693,1,2747
3355746,0.5692,0,2748
3266114,0.5691,0,2749
3095914,0.5691,1,2750
3229182,0.569,1,2751
3242182,0.569,0,2752
3344606,0.5689,1,2753
3396354,0.5688,0,2754
3301594,0.5687,0,2755
3317502,0.5687,1,2756
3396054,0.5687,1,2757
3395550,0.5687,1,2758
3220590,0.5686,1,2759
3112806,0.5685,0,2760
3169330,0.5685,1,2761
3191010,0.5685,0,2762
3177346,0.5684,1,2763
3135914,0.5684,1,2764
3338342,0.5684,0,2765
3200322,0.5683,0,2766
3149438,0.5683,0,2767
3115266,0.5682,0,2768
3042918,0.5682,1,2769
3398430,0.5682,0,2770
3095530,0.5681,1,2771
3258018,0.5681,1,2772
3322294,0.568,0,2773
3007874,0.568,0,2774
3396190,0.5679,1,2775
3326202,0.5679,0,2776
3180450,0.5678,0,2777
3078438,0.5678,0,2778
3239874,0.5678,1,2779
3142846,0.5677,1,2780
3216442,0.5677,0,2781
3099474,0.5677,0,2782
3338138,0.5677,0,2783
3087930,0.5676,1,2784
3181166,0.5676,1,2785
3068046,0.5675,0,2786
3240626,0.5675,0,2787
3097742,0.5673,0,2788
3383630,0.5673,1,2789
3187066,0.5672,0,2790
3226346,0.5672,0,2791
3239370,0.5671,0,2792
3297306,0.567,0,2793
3191870,0.5669,1,2794
3191310,0.5669,0,2795
3097070,0.5669,0,2796
3369258,0.5668,0,2797
3098086,0.5668,1,2798
3164706,0.5667,1,2799
3202906,0.5667,0,2800
3235562,0.5667,0,2801
3253062,0.5665,1,2802
3023522,0.5665,0,2803
3294230,0.5665,0,2804
3320218,0.5665,0,2805
3237242,0.5665,1,2806
3207594,0.5665,0,2807
3023978,0.5664,0,2808
3036570,0.5664,0,2809
3261678,0.5664,0,2810
3000642,0.5664,1,2811
3337718,0.5662,0,2812
3242510,0.5662,0,2813
3312462,0.5661,1,2814
3188130,0.566,0,2815
3128554,0.566,0,2816
3247726,0.5659,0,2817
3253550,0.5659,1,2818
3266798,0.5659,0,2819
3289898,0.5658,0,2820
3228306,0.5657,0,2821
3049030,0.5657,0,2822
3205354,0.5657,1,2823
3095322,0.5656,0,2824
3305510,0.5656,0,2825
3125494,0.5655,1,2826
3149162,0.5655,0,2827
3202626,0.5655,0,2828
3264826,0.5655,0,2829
3249218,0.5655,0,2830
3176314,0.5655,1,2831
3217822,0.5653,0,2832
3280810,0.5653,0,2833
3103118,0.5651,0,2834
3081214,0.5651,0,2835
3043782,0.5651,0,2836
3012022,0.565,0,2837
3107938,0.565,0,2838
3051570,0.5649,1,2839
3293110,0.5649,0,2840
3074702,0.5649,0,2841
3073390,0.5647,0,2842
3180234,0.5647,0,2843
3279618,0.5647,0,2844
3261194,0.5646,1,2845
3122282,0.5646,0,2846
3095022,0.5646,0,2847
3386062,0.5646,0,2848
3307430,0.5645,0,2849
3211218,0.5645,0,2850
3182198,0.5644,0,2851
3257238,0.5644,0,2852
3039838,0.5644,0,2853
3040602,0.5643,0,2854
3238198,0.5643,1,2855
3014918,0.5643,0,2856
3075534,0.5643,0,2857
3150018,0.5643,1,2858
3202202,0.5643,0,2859
3177986,0.5643,0,2860
3195654,0.5643,0,2861
3004242,0.5642,0,2862
3229534,0.5642,0,2863
3074562,0.5642,1,2864
3337646,0.5641,1,2865
3124262,0.5641,1,2866
3194510,0.5641,0,2867
3116402,0.5639,1,2868
3198946,0.5639,0,2869
3278302,0.5639,0,2870
3022566,0.5638,0,2871
3191414,0.5638,1,2872
3170522,0.5637,1,2873
3351066,0.5637,0,2874
3102874,0.5637,0,2875
3112334,0.5637,1,2876
3355354,0.5637,1,2877
3353330,0.5636,1,2878
3018742,0.5635,1,2879
3251662,0.5634,1,2880
3134338,0.5634,0,2881
3321150,0.5633,0,2882
3295742,0.5633,1,2883
3327022,0.5633,0,2884
3058298,0.5632,1,2885
3137842,0.5632,0,2886
3150722,0.5632,0,2887
3186638,0.5632,0,2888
3142510,0.5631,1,2889
3278754,0.5631,1,2890
3002290,0.5631,0,2891
3397106,0.5631,0,2892
3121238,0.563,0,2893
3060302,0.563,0,2894
3115822,0.563,1,2895
3197622,0.5628,0,2896
3241846,0.5628,0,2897
3264058,0.5628,0,2898
3210778,0.5627,0,2899
3214002,0.5627,0,2900
3157230,0.5627,0,2901
3075530,0.5626,1,2902
3398730,0.5626,0,2903
3037058,0.5626,1,2904
3193966,0.5625,0,2905
3035602,0.5625,1,2906
3087506,0.5625,1,2907
3077726,0.5624,1,2908
3395358,0.5624,0,2909
3249862,0.5624,1,2910
3195466,0.5623,0,2911
3068414,0.5623,0,2912
3108074,0.5622,1,2913
3053410,0.5622,0,2914
3090182,0.5622,0,2915
3252250,0.5622,1,2916
3341470,0.5621,0,2917
3219954,0.562,0,2918
3023770,0.562,1,2919
3167738,0.562,1,2920
3078666,0.562,1,2921
3082850,0.5619,1,2922
3299162,0.5619,1,2923
3034702,0.5618,0,2924
3270018,0.5618,0,2925
3376998,0.5618,1,2926
3042158,0.5618,0,2927
3172550,0.5618,0,2928
3024174,0.5617,1,2929
3109346,0.5617,1,2930
3072242,0.5616,0,2931
3070474,0.5616,0,2932
3324358,0.5616,0,2933
3367782,0.5615,0,2934
3096138,0.5615,0,2935
3152166,0.5614,1,2936
3345266,0.5613,0,2937
3275778,0.5613,1,2938
3221682,0.5612,1,2939
3294846,0.5612,0,2940
3161830,0.5611,0,2941
3111646,0.5611,0,2942
3257550,0.561,0,2943
3145910,0.5609,0,2944
3097618,0.5609,1,2945
3247150,0.5606,1,2946
3008230,0.5606,1,2947
3043014,0.5606,1,2948
3208530,0.5605,0,2949
3205930,0.5604,0,2950
3093482,0.5604,0,2951
3090158,0.5603,1,2952
3301094,0.5603,1,2953
3324922,0.5603,0,2954
3351750,0.5603,1,2955
3335042,0.5602,0,2956
3101210,0.5602,0,2957
3093766,0.5601,1,2958
3286222,0.5601,0,2959
3089258,0.5601,0,2960
3329274,0.5601,0,2961
3071110,0.56,1,2962
3399226,0.5599,0,2963
3262278,0.5598,1,2964
3044158,0.5597,0,2965
3193346,0.5596,0,2966
3191858,0.5596,0,2967
3331146,0.5596,0,2968
3323214,0.5596,0,2969
3154346,0.5594,1,2970
3389334,0.5594,0,2971
3262058,0.5594,0,2972
3043778,0.5594,0,2973
3193542,0.5594,1,2974
3130362,0.5594,0,2975
3161898,0.5593,0,2976
3047494,0.5592,1,2977
3192162,0.5592,0,2978
3271242,0.5592,0,2979
3241578,0.5592,0,2980
3229670,0.5591,1,2981
3096154,0.559,0,2982
3340826,0.559,0,2983
3135902,0.559,0,2984
3063362,0.5589,1,2985
3169750,0.5588,0,2986
3062242,0.5588,0,2987
3238350,0.5587,1,2988
3290618,0.5585,0,2989
3239542,0.5584,1,2990
3208110,0.5584,0,2991
3365334,0.5584,0,2992
3018270,0.5583,0,2993
3147810,0.5583,1,2994
3240902,0.5583,1,2995
3345930,0.5583,1,2996
3128106,0.5583,1,2997
3070978,0.5582,0,2998
3122586,0.5582,1,2999
3021914,0.5582,1,3000
3020538,0.5581,1,3001
3166986,0.5581,0,3002
3033450,0.5581,0,3003
3326818,0.5581,1,3004
3383906,0.5581,1,3005
3160994,0.558,0,3006
3073838,0.558,0,3007
3204658,0.558,1,3008
3280974,0.5578,0,3009
3247930,0.5578,0,3010
3008178,0.5578,0,3011
3016734,0.5578,1,3012
3050950,0.5578,0,3013
3292414,0.5577,0,3014
3366570,0.5577,0,3015
3093962,0.5577,0,3016
3346722,0.5577,0,3017
3214694,0.5576,0,3018
3154978,0.5576,1,3019
3125822,0.5575,0,3020
3085070,0.5574,0,3021
3062434,0.5574,1,3022
3069786,0.5574,1,3023
3102126,0.5573,1,3024
3226042,0.5573,0,3025
3217142,0.5572,0,3026
3335266,0.5572,0,3027
3002186,0.5572,0,3028
3171674,0.5572,0,3029
3093634,0.5571,1,3030
3190682,0.557,1,3031
3041130,0.557,0,3032
3099414,0.557,0,3033
3197338,0.5569,0,3034
3027982,0.5569,0,3035
3011694,0.5569,0,3036
3330934,0.5569,0,3037
3253174,0.5568,0,3038
3215210,0.5568,1,3039
3177154,0.5568,0,3040
3111186,0.5567,1,3041
3072026,0.5566,0,3042
3193370,0.5565,0,3043
3320878,0.5565,0,3044
3210750,0.5564,0,3045
3254694,0.5564,0,3046
3055658,0.5564,0,3047
3220062,0.5563,0,3048
3117910,0.5562,0,3049
3131886,0.5561,0,3050
3119522,0.5561,1,3051
3270662,0.5561,0,3052
3394134,0.5561,0,3053
3163114,0.556,0,3054
3304150,0.556,0,3055
3352942,0.556,0,3056
3123878,0.556,0,3057
3288258,0.5559,0,3058
3105746,0.5559,1,3059
3255570,0.5559,1,3060
3046686,0.5559,1,3061
3122214,0.5558,1,3062
3183454,0.5558,0,3063
3264510,0.5558,0,3064
3001762,0.5557,1,3065
3010802,0.5556,1,3066
3334098,0.5556,0,3067
3024050,0.5556,1,3068
3148374,0.5556,1,3069
3028286,0.5556,0,3070
3284618,0.5556,1,3071
3303666,0.5555,0,3072
3395690,0.5555,0,3073
3228794,0.5555,0,3074
3173498,0.5555,1,3075
3118698,0.5553,0,3076
3116898,0.5553,0,3077
3009866,0.5553,0,3078
3273350,0.5552,0,3079
3023918,0.5551,1,3080
3348162,0.5551,1,3081
3041694,0.5551,0,3082
3049654,0.555,1,3083
3075818,0.555,0,3084
3044258,0.555,1,3085
3226562,0.555,0,3086
3320906,0.5549,0,3087
3396590,0.5549,0,3088
3063842,0.5548,1,3089
3252910,0.5548,0,3090
3245198,0.5548,1,3091
3166582,0.5547,0,3092
3037538,0.5546,1,3093
3068210,0.5545,1,3094
3219062,0.5545,1,3095
3227490,0.5543,0,3096
3245990,0.5543,0,3097
3129482,0.5543,0,3098
3181198,0.5543,1,3099
3268098,0.5542,1,3100
3364466,0.5542,0,3101
3159926,0.5542,1,3102
3067102,0.5542,0,3103
3055994,0.5542,0,3104
3393250,0.5541,0,3105
3101230,0.5541,1,3106
3288790,0.5541,1,3107
3234834,0.5541,1,3108
3175994,0.554,0,3109
3307002,0.554,0,3110
3181402,0.5539,0,3111
3215858,0.5539,0,3112
3091850,0.5539,1,3113
3147770,0.5539,1,3114
3398762,0.5538,0,3115
3280482,0.5538,0,3116
3168310,0.5538,1,3117
3136554,0.5537,0,3118
3146654,0.5537,0,3119
3081326,0.5537,0,3120
3279930,0.5537,0,3121
3393038,0.5536,1,3122
3187766,0.5535,0,3123
3213426,0.5535,0,3124
3067222,0.5535,1,3125
3188262,0.5535,1,3126
3349566,0.5534,0,3127
3252198,0.5534,0,3128
3014670,0.5533,0,3129
3212066,0.5533,1,3130
3234782,0.5533,0,3131
3397050,0.5532,1,3132
3251326,0.5532,1,3133
3067254,0.5531,0,3134
3197034,0.553,1,3135
3109938,0.553,0,3136
3230306,0.5529,1,3137
3336058,0.5529,1,3138
3117038,0.5528,0,3139
3026414,0.5528,0,3140
3025630,0.5527,0,3141
3352258,0.5527,0,3142
3063482,0.5527,0,3143
3212954,0.5527,0,3144
3132482,0.5527,1,3145
3351162,0.5527,0,3146
3063254,0.5526,1,3147
3190386,0.5525,0,3148
3288926,0.5525,1,3149
3276198,0.5525,0,3150
3190046,0.5525,0,3151
3191198,0.5525,0,3152
3155554,0.5524,0,3153
3179622,0.5524,1,3154
3088250,0.5523,0,3155
3080650,0.5522,0,3156
3087206,0.5522,1,3157
3310238,0.5522,0,3158
3211174,0.5521,0,3159
3228538,0.5521,0,3160
3306094,0.5521,0,3161
3075110,0.5521,0,3162
3172722,0.552,0,3163
3391930,0.552,0,3164
3107670,0.552,0,3165
3125114,0.5518,0,3166
3247202,0.5517,0,3167
3297182,0.5517,0,3168
3185322,0.5516,0,3169
3217762,0.5516,0,3170
3066906,0.5515,0,3171
3210746,0.5515,0,3172
3018794,0.5514,0,3173
3026518,0.5513,1,3174
3398046,0.5512,0,3175
3010494,0.5511,0,3176
3176682,0.5511,0,3177
3290398,0.5511,0,3178
3124986,0.5511,0,3179
3091018,0.5511,0,3180
3280674,0.551,0,3181
3226298,0.551,0,3182
3172570,0.551,0,3183
3268202,0.551,0,3184
3023178,0.5508,1,3185
3224798,0.5508,0,3186
3251946,0.5506,1,3187
3222014,0.5506,0,3188
3065130,0.5505,0,3189
3011006,0.5505,0,3190
3362710,0.5505,0,3191
3170462,0.5505,0,3192
3027954,0.5505,0,3193
3190098,0.5505,0,3194
3057450,0.5504,0,3195
3110626,0.5503,0,3196
3353134,0.5503,1,3197
3029698,0.5503,0,3198
3366526,0.5503,1,3199
3303586,0.5502,1,3200
3309706,0.5501,0,3201
3072082,0.55,1,3202
3244094,0.55,1,3203
3366538,0.5498,0,3204
3248818,0.5498,0,3205
3140374,0.5498,0,3206
3161266,0.5498,1,3207
3064282,0.5498,1,3208
3275114,0.5497,1,3209
3175662,0.5497,1,3210
3021246,0.5496,1,3211
3210950,0.5495,0,3212
3101518,0.5494,1,3213
3059898,0.5494,0,3214
3357710,0.5494,1,3215
3161026,0.5494,0,3216
3331378,0.5493,0,3217
3346194,0.5493,0,3218
3363082,0.5493,0,3219
3208314,0.5492,1,3220
3385422,0.5492,1,3221
3102670,0.5491,1,3222
3128198,0.549,0,3223
3185794,0.549,0,3224
3076030,0.5489,0,3225
3283974,0.5489,0,3226
3231758,0.5488,1,3227
3220138,0.5487,0,3228
3009962,0.5487,0,3229
3197962,0.5487,0,3230
3117650,0.5487,1,3231
3038510,0.5485,0,3232
3355258,0.5485,0,3233
3238402,0.5485,1,3234
3085910,0.5484,1,3235
3165870,0.5484,0,3236
3016778,0.5483,0,3237
3004206,0.5483,0,3238
3070898,0.5483,0,3239
3143766,0.5481,0,3240
3184994,0.5481,0,3241
3323390,0.548,0,3242
3217118,0.548,0,3243
3142574,0.5478,1,3244
3292606,0.5477,0,3245
3269814,0.5477,0,3246
3103394,0.5477,0,3247
3103990,0.5477,0,3248
3185810,0.5477,0,3249
3142138,0.5476,0,3250
3125570,0.5476,0,3251
3149310,0.5476,0,3252
3254022,0.5476,0,3253
3311618,0.5476,0,3254
3187906,0.5475,0,3255
3236190,0.5475,0,3256
3306606,0.5475,0,3257
3062514,0.5474,1,3258
3052134,0.5474,0,3259
3144254,0.5473,0,3260
3207454,0.5473,1,3261
3072826,0.5472,1,3262
3332270,0.5472,1,3263
3353650,0.5472,0,3264
3258878,0.5471,1,3265
3102130,0.5471,0,3266
3009782,0.5471,0,3267
3107250,0.5471,0,3268
3083674,0.5471,0,3269
3063426,0.5471,0,3270
3169534,0.547,0,3271
3294034,0.547,1,3272
3283302,0.5469,1,3273
3200402,0.5469,0,3274
3193558,0.5469,0,3275
3016194,0.5468,1,3276
3313350,0.5468,0,3277
3208474,0.5467,0,3278
3136446,0.5467,1,3279
3139262,0.5467,1,3280
3200226,0.5467,1,3281
3043630,0.5466,0,3282
3040070,0.5466,0,3283
3203118,0.5466,1,3284
3292402,0.5465,1,3285
3303018,0.5465,0,3286
3088754,0.5465,0,3287
3032538,0.5465,0,3288
3396330,0.5464,0,3289
3304390,0.5464,0,3290
3137486,0.5463,0,3291
3021862,0.5463,0,3292
3275386,0.5463,0,3293
3142526,0.5462,0,3294
3243742,0.5462,0,3295
3201274,0.5461,1,3296
3301742,0.546,1,3297
3278454,0.546,0,3298
3337638,0.546,1,3299
3346474,0.5459,1,3300
3260614,0.5459,1,3301
3020322,0.5459,0,3302
3329434,0.5459,0,3303
3021422,0.5458,0,3304
3277298,0.5458,1,3305
3301478,0.5458,0,3306
3089234,0.5457,0,3307
3293970,0.5457,0,3308
3022894,0.5456,1,3309
3316950,0.5456,1,3310
3174054,0.5456,0,3311
3238842,0.5455,1,3312
3393126,0.5455,0,3313
3333046,0.5454,0,3314
3152922,0.5453,1,3315
3350314,0.5453,1,3316
3185866,0.5452,0,3317
3215782,0.5452,0,3318
3194186,0.5452,0,3319
3280698,0.5452,0,3320
3165610,0.5452,0,3321
3092034,0.5452,0,3322
3262046,0.5452,0,3323
3088802,0.5449,0,3324
3063010,0.5449,0,3325
3037222,0.5449,0,3326
3118762,0.5447,0,3327
3159230,0.5446,1,3328
3392714,0.5446,0,3329
3260266,0.5446,0,3330
3007234,0.5445,0,3331
3180154,0.5445,0,3332
3107602,0.5445,1,3333
3186838,0.5445,0,3334
3027062,0.5443,1,3335
3269166,0.5443,0,3336
3232766,0.5442,0,3337
3172438,0.5441,0,3338
3084042,0.5441,1,3339
3276562,0.5441,0,3340
3005038,0.5441,1,3341
3182690,0.544,1,3342
3125230,0.5439,0,3343
3166866,0.5439,1,3344
3071058,0.5439,1,3345
3287694,0.5439,0,3346
3285714,0.5438,0,3347
3122754,0.5438,1,3348
3097502,0.5437,0,3349
3063986,0.5437,1,3350
3252170,0.5436,1,3351
3046318,0.5436,0,3352
3289322,0.5436,0,3353
3168466,0.5435,0,3354
3142166,0.5435,0,3355
3226586,0.5435,0,3356
3031194,0.5434,0,3357
3278070,0.5434,0,3358
3223770,0.5434,0,3359
3066174,0.5433,0,3360
3137190,0.5433,0,3361
3327042,0.5432,0,3362
3056822,0.5432,0,3363
3154194,0.5432,0,3364
3078386,0.5432,1,3365
3313878,0.5431,0,3366
3027490,0.5431,0,3367
3367574,0.5431,0,3368
3325882,0.543,0,3369
3279794,0.543,0,3370
3113614,0.5429,1,3371
3123622,0.5429,0,3372
3105382,0.5429,0,3373
3039110,0.5428,1,3374
3189046,0.5428,1,3375
3228982,0.5428,0,3376
3091902,0.5427,0,3377
3337602,0.5427,0,3378
3062210,0.5427,0,3379
3283382,0.5426,0,3380
3266994,0.5426,1,3381
3053006,0.5426,0,3382
3103134,0.5426,0,3383
3259166,0.5426,0,3384
3051882,0.5425,1,3385
3276550,0.5425,0,3386
3093794,0.5425,0,3387
3301646,0.5425,0,3388
3199202,0.5425,1,3389
3081718,0.5424,0,3390
3022230,0.5424,0,3391
3148970,0.5424,0,3392
3158226,0.5424,1,3393
3074922,0.5423,0,3394
3045646,0.5421,1,3395
3114870,0.5419,1,3396
3272390,0.5419,1,3397
3339510,0.5418,1,3398
3062570,0.5418,1,3399
3155290,0.5418,0,3400
3025014,0.5418,1,3401
3195818,0.5418,0,3402
3277202,0.5418,1,3403
3171362,0.5417,0,3404
3204946,0.5417,1,3405
3393342,0.5417,0,3406
3003362,0.5417,0,3407
3176746,0.5417,1,3408
3251962,0.5416,0,3409
3120766,0.5415,0,3410
3108770,0.5414,0,3411
3071770,0.5413,0,3412
3287414,0.5413,0,3413
3040686,0.5413,0,3414
3180262,0.5412,1,3415
3198882,0.5411,0,3416
3112886,0.5411,0,3417
3136542,0.541,1,3418
3156634,0.5409,0,3419
3079378,0.5408,0,3420
3246770,0.5408,0,3421
3016998,0.5407,0,3422
3350898,0.5407,0,3423
3006286,0.5406,1,3424
3112246,0.5406,0,3425
3211438,0.5405,1,3426
3061206,0.5405,1,3427
3092794,0.5404,0,3428
3064750,0.5404,0,3429
3036958,0.5403,0,3430
3252798,0.5403,1,3431
3253070,0.5401,0,3432
3313826,0.5401,0,3433
3081762,0.5401,0,3434
3262646,0.5401,1,3435
3310546,0.54,0,3436
3199490,0.5399,0,3437
3315678,0.5399,1,3438
3037038,0.5398,0,3439
3268662,0.5398,1,3440
3059986,0.5398,1,3441
3346914,0.5397,1,3442
3149742,0.5397,1,3443
3061002,0.5396,0,3444
3134314,0.5395,0,3445
3143774,0.5393,0,3446
3000638,0.5393,0,3447
3039218,0.5392,0,3448
3135806,0.5392,0,3449
3261222,0.5391,0,3450
3118010,0.5391,1,3451
3266454,0.539,0,3452
3221778,0.539,0,3453
3184082,0.5389,0,3454
3322250,0.5389,0,3455
3077026,0.5389,0,3456
3220054,0.5389,0,3457
3199342,0.5388,0,3458
3057714,0.5386,0,3459
3131706,0.5386,0,3460
3054242,0.5386,0,3461
3154158,0.5385,0,3462
3340966,0.5384,1,3463
3313150,0.5384,0,3464
3115738,0.5384,0,3465
3196358,0.5384,1,3466
3185738,0.5382,1,3467
3286238,0.5382,0,3468
3060702,0.5381,1,3469
3091958,0.538,0,3470
3211314,0.538,0,3471
3168966,0.5379,0,3472
3071586,0.5379,1,3473
3135218,0.5379,1,3474
3229110,0.5379,0,3475
3275438,0.5378,0,3476
3287838,0.5378,0,3477
3037134,0.5377,0,3478
3006862,0.5375,0,3479
3274042,0.5375,0,3480
3130254,0.5374,1,3481
3326930,0.5373,1,3482
3175858,0.5373,0,3483
3195146,0.5373,0,3484
3175754,0.5372,1,3485
3358446,0.5372,0,3486
3006646,0.5371,0,3487
3104606,0.5371,1,3488
3028242,0.5371,1,3489
3057674,0.5371,1,3490
3043642,0.5371,0,3491
3251574,0.5371,1,3492
3041122,0.5371,1,3493
3120074,0.537,0,3494
3290246,0.537,0,3495
3254862,0.5368,0,3496
3049474,0.5368,0,3497
3315402,0.5368,0,3498
3079850,0.5368,1,3499
3214538,0.5368,0,3500
3054854,0.5367,0,3501
3263326,0.5366,1,3502
3184098,0.5366,0,3503
3388430,0.5365,1,3504
3068282,0.5364,0,3505
3287350,0.5364,1,3506
3105722,0.5363,0,3507
3168330,0.5363,0,3508
3306138,0.5363,1,3509
3192046,0.5362,0,3510
3235434,0.5362,0,3511
3139958,0.5362,1,3512
3052518,0.5362,0,3513
3099894,0.5361,0,3514
3213554,0.536,0,3515
3328774,0.536,1,3516
3248030,0.5359,0,3517
3105214,0.5359,0,3518
3133266,0.5358,0,3519
3064558,0.5357,0,3520
3112822,0.5357,0,3521
3251062,0.5357,0,3522
3018486,0.5356,1,3523
3019086,0.5354,0,3524
3187634,0.5354,1,3525
3105170,0.5353,1,3526
3360062,0.5353,0,3527
3212522,0.5353,0,3528
3239778,0.5353,1,3529
3055030,0.5352,0,3530
3082726,0.5352,0,3531
3392858,0.5352,0,3532
3135342,0.5352,0,3533
3243106,0.535,1,3534
3058102,0.535,0,3535
3098266,0.535,1,3536
3365186,0.5349,0,3537
3231538,0.5349,0,3538
3282486,0.5348,0,3539
3294338,0.5348,1,3540
3095982,0.5348,1,3541
3307726,0.5348,0,3542
3328614,0.5348,0,3543
3279190,0.5348,0,3544
3049162,0.5348,1,3545
3141050,0.5348,1,3546
3237690,0.5348,0,3547
3181906,0.5347,0,3548
3103662,0.5347,0,3549
3322310,0.5347,1,3550
3153406,0.5346,1,3551
3007286,0.5345,1,3552
3089178,0.5345,0,3553
3176574,0.5345,0,3554
3289094,0.5344,1,3555
3183474,0.5343,0,3556
3091430,0.5343,0,3557
3051890,0.5343,1,3558
3229282,0.5343,0,3559
3346226,0.5343,1,3560
3310298,0.5342,1,3561
3024966,0.5341,1,3562
3029526,0.534,1,3563
3284802,0.5339,1,3564
3231294,0.5339,1,3565
3266298,0.5339,0,3566
3045246,0.5338,0,3567
3320386,0.5338,0,3568
3320714,0.5338,1,3569
3037454,0.5337,0,3570
3248346,0.5337,0,3571
3146266,0.5337,1,3572
3184854,0.5337,0,3573
3081926,0.5336,0,3574
3315542,0.5336,0,3575
3088254,0.5335,0,3576
3040978,0.5335,0,3577
3215458,0.5335,0,3578
3210670,0.5334,1,3579
3041146,0.5334,1,3580
3159426,0.5332,1,3581
3244702,0.5331,0,3582
3127102,0.5331,1,3583
3211306,0.5331,0,3584
3202842,0.5331,1,3585
3122510,0.533,1,3586
3062550,0.533,0,3587
3162222,0.533,0,3588
3092866,0.5328,0,3589
3288822,0.5328,1,3590
3022390,0.5328,0,3591
3041442,0.5328,1,3592
3349678,0.5328,0,3593
3120050,0.5327,0,3594
3179570,0.5327,0,3595
3384734,0.5326,1,3596
3077322,0.5325,0,3597
3129290,0.5325,1,3598
3273046,0.5325,1,3599
3398782,0.5325,0,3600
3087670,0.5325,0,3601
3121898,0.5324,1,3602
3268242,0.5324,0,3603
3205310,0.5324,0,3604
3232618,0.5323,1,3605
3033326,0.5323,1,3606
3126854,0.5322,1,3607
3170946,0.5321,0,3608
3227762,0.5321,0,3609
3043734,0.5321,0,3610
3290714,0.5321,1,3611
3212362,0.532,0,3612
3027198,0.532,0,3613
3323518,0.5319,0,3614
3155410,0.5316,0,3615
3229646,0.5316,0,3616
3042646,0.5316,0,3617
3159226,0.5316,0,3618
3197422,0.5316,1,3619
3364378,0.5316,0,3620
3082226,0.5316,0,3621
3337562,0.5316,0,3622
3187806,0.5316,0,3623
3261302,0.5316,1,3624
3123990,0.5316,0,3625
3176330,0.5315,0,3626
3257510,0.5314,0,3627
3350426,0.5313,1,3628
3236906,0.5313,1,3629
3097106,0.5312,1,3630
3270798,0.5312,1,3631
3229542,0.5312,0,3632
3186118,0.5312,1,3633
3330874,0.5311,0,3634
3337138,0.5311,0,3635
3008006,0.531,0,3636
3036146,0.531,0,3637
3081970,0.5309,1,3638
3124610,0.5309,1,3639
3115210,0.5309,1,3640
3311190,0.5308,0,3641
3265302,0.5308,0,3642
3346838,0.5308,0,3643
3050626,0.5308,0,3644
3279646,0.5307,0,3645
3272054,0.5307,1,3646
3120262,0.5306,1,3647
3009762,0.5305,1,3648
3207958,0.5303,1,3649
3156198,0.5303,0,3650
3220990,0.5303,0,3651
3328222,0.5302,1,3652
3249110,0.5301,0,3653
3291370,0.53,1,3654
3050674,0.53,0,3655
3282502,0.53,0,3656
3195918,0.53,0,3657
3066526,0.5299,1,3658
3172850,0.5299,0,3659
3378466,0.5299,0,3660
3395462,0.5299,0,3661
3022842,0.5299,1,3662
3369238,0.5298,0,3663
3046282,0.5298,0,3664
3134362,0.5298,0,3665
3176894,0.5297,0,3666
3223498,0.5296,0,3667
3031046,0.5296,0,3668
3238606,0.5295,0,3669
3140690,0.5294,1,3670
3336030,0.5294,0,3671
3050750,0.5294,0,3672
3381162,0.5294,0,3673
3232590,0.5293,0,3674
3155114,0.5292,1,3675
3009882,0.5292,1,3676
